gdp_2018_wb,source_iso_code,source_country,vol_kg,val_usd,vol_kg_recon,val_usd_recon,ene_tj_recon,co2_t_recon,ets_23_usd_recon,ets_30_usd_recon,bau_usd_23_recon,bau_usd_30_recon,bau_usd_40_recon,bau_usd_50_recon,s24_usd_23_recon,s24_usd_30_recon,s24_usd_40_recon,s24_usd_50_recon,pct_vol_recon,pct_val_recon,ets_23_pct_gdp,ets_30_pct_gdp,s24_usd_23_recon_del,s24_usd_30_recon_del,s24_usd_40_recon_del,s24_usd_50_recon_del,bau_23_pct_gdp,bau_30_pct_gdp,bau_40_pct_gdp,bau_50_pct_gdp,s24_23_pct_gdp,s24_30_pct_gdp,s24_40_pct_gdp,s24_50_pct_gdp,s24_del_23_pct_gdp,s24_del_30_pct_gdp,s24_del_40_pct_gdp,s24_del_50_pct_gdp
18418860354.4238,004,Afghanistan,321566908.644,169707113.62399998,321566908.644,169707113.624,12.663680139769506,977.6243987258348,0.0,596.1389912237208,479390.3304298183,461892.96168592473,405051.63495205605,387460.98241589713,479390.3304298183,535420.2424710635,675804.788461893,711217.6215153607,100.0,100.0,0.0,0.0,0.0,73527.28078513878,270753.15350983693,323756.63909946353,0.0026,0.00251,0.0022,0.0021,0.0026,0.00291,0.00367,0.00386,0.0,0.0004,0.00147,0.00176
15156424061.9815,008,Albania,1820407132.74,475904335.28900003,1820407132.74,475904335.28900003,213.66938423314443,16440.066448931884,0.0,3519236.236968394,11029268.529729703,10717600.51206499,9747936.541219687,9388474.707693009,11029268.529729703,11850842.101981372,14314028.810544802,14999849.72430337,100.0,100.0,0.0,0.02322,0.0,1133241.589916382,4566092.269325115,5611375.016610362,0.07277,0.07071,0.06432,0.06194,0.07277,0.07819,0.09444,0.09897,0.0,0.00748,0.03013,0.03702
174910891124.491,012,Algeria,53874027321.106,24887900411.920998,53874027321.106,24887900411.920998,9488.32744527572,729079.177003766,0.0,50231860.85737052,441291688.285782,430311263.8582276,379624414.4719269,370448433.19394135,441291688.285782,478715935.77313036,574318239.8192285,609198326.6547941,100.0,100.0,0.0,0.02872,0.0,48404671.91490275,194693825.3473016,238749893.46085274,0.2523,0.24602,0.21704,0.21179,0.2523,0.27369,0.32835,0.34829,0.0,0.02767,0.11131,0.1365
639000000.0,016,American Samoa,2035519.855,471875.56700000004,2035519.855,471875.56700000004,0.21504670436878792,16.65536909732399,0.0,0.0,10918.057943168667,11275.876322614755,9202.56098728326,9116.579014259321,10918.057943168667,13044.196001883625,14882.682221227777,15723.23497631057,100.0,100.0,0.0,0.0,0.0,1768.3196792688705,5680.121233944517,6606.655962051249,0.00171,0.00176,0.00144,0.00143,0.00171,0.00204,0.00233,0.00246,0.0,0.00028,0.00089,0.00103
3218419896.93327,020,Andorra,13067772.785999998,27137642.35,13067772.785999998,27137642.35,5.901661140667428,456.8013152618414,0.0,56142.859751896394,198815.9663588123,197784.3291512035,167925.30093660674,157781.14502683803,198815.9663588123,218075.30878160102,257591.6507920302,267381.766893156,100.0,100.0,0.0,0.00174,0.0,20290.979630397516,89666.34985542347,109600.62186631796,0.00618,0.00615,0.00522,0.0049,0.00618,0.00678,0.008,0.00831,0.0,0.00063,0.00279,0.00341
77792944471.9494,024,Angola,15520822242.771,7013730937.805,15520822242.771,7013730937.805,7730.0059507273645,593155.6783856561,0.0,41827734.03583185,415373964.1540437,402352783.58821243,366674754.8868297,358787099.4411223,415373964.1540437,445209782.3105375,542706193.2238895,578252352.8739953,100.0,100.0,0.0,0.05377,0.0,42856998.72232509,176031438.3370598,219465253.432873,0.53395,0.51721,0.47135,0.46121,0.53395,0.5723,0.69763,0.74332,0.0,0.05509,0.22628,0.28211
1604770370.37037,028,Antigua and Barbuda,78188792.389,58802175.273,78188792.389,58802175.27300001,17.31092026649777,1319.8468031461457,0.0,0.0,735644.2942602147,710730.807903936,682220.7950840301,669247.8839712841,735644.2942602147,787610.4882182957,959624.6463652088,1025185.8238471396,100.0,100.0,0.0,0.0,0.0,76879.68031435972,277403.85128117865,355937.93987585546,0.04584,0.04429,0.04251,0.0417,0.04584,0.04908,0.0598,0.06388,0.0,0.00479,0.01729,0.02218
47112479289.4186,031,Azerbaijan,21443703882.657,10447885763.830002,21443703882.657,10447885763.830002,4584.805674939054,352624.4577587532,0.0,31242627.49085911,232282001.30029857,228523629.8719287,202510217.5488606,198732641.73376825,232282001.30029857,252962109.649845,300766110.61762583,320873174.7461474,100.0,100.0,0.0,0.06631,0.0,24438479.777916312,98255893.06876522,122140533.01237914,0.49304,0.48506,0.42984,0.42183,0.49304,0.53693,0.6384,0.68108,0.0,0.05187,0.20856,0.25925
524819898586.906,032,Argentina,41407706542.918,19525598853.260002,41407706542.918,19525598853.260002,12464.528285767736,964310.1725317828,0.0,19797429.617793653,619068055.7552769,619970909.1339973,524054482.30012774,507111584.28062165,619068055.7552769,686719058.1567191,807924623.5701448,852993412.0770203,100.0,100.0,0.0,0.00377,0.0,66748149.02272177,283870141.270017,345881827.79639864,0.11796,0.11813,0.09985,0.09663,0.11796,0.13085,0.15394,0.16253,0.0,0.01272,0.05409,0.0659
1428266513154.48,036,Australia,147217909970.514,57642960264.020004,147217909970.514,57642960264.020004,34318.23751324104,2656422.0252735326,0.0,35867175.78239532,1437254167.790262,1404617773.8471832,1207088213.088222,1153905634.7188215,1437254167.790262,1621553096.0904448,1977244843.9551508,2072697647.7048275,100.0,100.0,0.0,0.00251,0.0,216935322.24326158,770156630.8669288,918792012.986006,0.10063,0.09834,0.08451,0.08079,0.10063,0.11353,0.13844,0.14512,0.0,0.01519,0.05392,0.06433
454991174096.094,040,Austria,24480123964.609,45417090184.698,24480123964.609,45417090184.698,5105.243272386511,392531.7339242296,0.0,82838224.92181085,184897051.49933565,172827287.89713746,158441435.54439485,153709919.74604496,184897051.49933565,205225972.81210577,262729576.86747926,276382786.66925013,100.0,100.0,0.0,0.01821,0.0,32398684.91496831,104288141.32308441,122672866.92320517,0.04064,0.03798,0.03482,0.03378,0.04064,0.04511,0.05774,0.06074,0.0,0.00712,0.02292,0.02696
12653600000.0,044,Bahamas,3751683444.9740005,526987768.16800004,3751683444.9740005,526987768.168,354.16581243798095,26987.230622238658,0.0,271919.6825167761,12009671.036969973,11191563.881363643,10507461.756505534,10324656.826270247,12009671.036969973,13331308.393201107,17258617.463126183,18180523.5083786,100.0,100.0,0.0,0.00215,0.0,2139744.511837464,6751155.7066206485,7855866.682108352,0.09491,0.08845,0.08304,0.08159,0.09491,0.10536,0.13639,0.14368,0.0,0.01691,0.05335,0.06208
37802005319.1489,048,Bahrain,7470701075.266999,3575998995.097,7470701075.266999,3575998995.097,751.5256759223472,57871.33513386346,0.0,1814077.778429306,32043859.938836318,31034387.52885643,28063940.942055292,27334345.299223896,32043859.938836318,34585663.55647709,43080334.31260105,45442180.331764266,100.0,100.0,0.0,0.0048,0.0,3551276.027620662,15016393.37054576,18107835.03254037,0.08477,0.0821,0.07424,0.07231,0.08477,0.09149,0.11396,0.12021,0.0,0.00939,0.03972,0.0479
321379163135.647,050,Bangladesh,367815292.24,402784371.402,367815292.23999995,402784371.402,129.99209236191908,9892.383541103603,0.0,41426.6239514762,4393672.378306398,4221634.9638603255,3952584.77919469,3814547.1923544593,4393672.378306398,4850619.304225901,6056438.19104835,6346168.829750157,100.0,100.0,0.0,1e-05,0.0,628984.3403655756,2103853.4118536604,2531621.6373956976,0.00137,0.00131,0.00123,0.00119,0.00137,0.00151,0.00188,0.00197,0.0,0.0002,0.00065,0.00079
12457940705.3088,051,Armenia,216755244.379,378190822.65000004,216755244.379,378190822.65000004,27.83510998079153,2137.7970471139797,0.0,212349.74386151382,1105395.2241147915,1056772.043836564,963213.4971059344,934578.7805977411,1105395.2241147915,1224184.5797203323,1549890.1732477082,1639748.4240703466,100.0,100.0,0.0,0.0017,0.0,167412.53588376823,586676.6761417738,705169.6434726055,0.00887,0.00848,0.00773,0.0075,0.00887,0.00983,0.01244,0.01316,0.0,0.00134,0.00471,0.00566
5097283200.0,052,Barbados,496191244.50499994,171592527.885,496191244.505,171592527.885,88.41514338233354,6754.436637324573,0.0,0.0089589953703071,4173747.659441448,4009930.848239452,3829143.7435312443,3802272.6748561314,4173747.659441448,4663221.493230459,5821383.216819456,6139036.474097671,100.0,100.0,0.0,0.0,0.0,653290.6449910072,1992239.4732882115,2336763.7992415396,0.08188,0.07867,0.07512,0.07459,0.08188,0.09148,0.11421,0.12044,0.0,0.01282,0.03908,0.04584
543299066998.892,056,Belgium,118158204366.278,117868539435.806,118158204366.278,117868539435.806,17674.456499663138,1344488.5935890798,0.0,259926387.25934777,634055091.2479445,600865393.3892096,551055127.6668295,537289522.9689631,634055091.2479445,681423401.171775,850636903.2303926,901144792.2792943,100.0,100.0,0.0,0.04784,0.0,80558007.78256536,299581775.5635631,363855269.3103311,0.1167,0.1106,0.10143,0.09889,0.1167,0.12542,0.15657,0.16587,0.0,0.01483,0.05514,0.06697
7225977000.0,060,Bermuda,1734772.2159999998,3534656.402,1734772.2159999998,3534656.4020000002,0.3501079314718753,26.677347182220572,0.0,0.4584451436935423,10550.310456161493,9779.859309020247,9616.037882808045,9585.388650889314,10550.310456161493,12043.435081998809,15647.359563277263,16410.309218495386,100.0,100.0,0.0,0.0,0.0,2263.575772978562,6031.321680469218,6824.920567606072,0.00015,0.00014,0.00013,0.00013,0.00015,0.00017,0.00022,0.00023,0.0,3e-05,8e-05,9e-05
2446867582.27133,064,Bhutan,332053101.121,100653154.97,332053101.121,100653154.97000001,23.129010841178687,1774.2819647525046,0.0,17855.534009615247,1232799.3011130951,1217550.140122464,1082606.631277122,1052776.3901988291,1232799.3011130951,1379160.779912018,1630200.2203859156,1715553.9573694884,100.0,100.0,0.0,0.00073,0.0,161610.63978955406,547593.5891087935,662777.5671706593,0.05038,0.04976,0.04424,0.04303,0.05038,0.05636,0.06662,0.07011,0.0,0.0066,0.02238,0.02709
40287647930.5355,068,Bolivia (Plurinational State of),4365474308.614,2395944447.159,4365474308.614,2395944447.159,702.097530751706,54132.45797562609,0.0,546595.7994964636,27939809.691376656,27985942.207220443,23610532.061674207,23098531.301742435,27939809.691376656,31996384.920477916,37851756.635465465,40057471.75202474,100.0,100.0,0.0,0.00136,0.0,4010442.713257473,14241224.573791258,16958940.450282305,0.06935,0.06947,0.0586,0.05733,0.06935,0.07942,0.09395,0.09943,0.0,0.00995,0.03535,0.04209
20484048415.5019,070,Bosnia and Herzegovina,2230061294.969,1146985217.425,2230061294.969,1146985217.425,246.64385573325566,18826.95022863652,0.0,4233521.625178823,12469168.67259774,11949944.953137746,11103291.887135508,10815270.25147413,12469168.67259774,13531567.748636264,16063726.338561907,16900712.50846128,100.0,100.0,0.0,0.02067,0.0,1581622.7954985183,4960434.4514264,6085442.256987151,0.06087,0.05834,0.0542,0.0528,0.06087,0.06606,0.07842,0.08251,0.0,0.00772,0.02422,0.02971
17031943186.1353,072,Botswana,38490442.623,89428029.49599999,38490442.623,89428029.49599999,6.358950969166716,490.1695711774452,0.0,1207.6674164755927,203233.05986595707,188042.28685729622,173035.99739616294,165929.42104718703,203233.05986595707,223581.16567002342,296186.83334475907,312262.7245602288,100.0,100.0,0.0,1e-05,0.0,35538.8788127272,123150.83594859613,146333.30351304178,0.00119,0.0011,0.00102,0.00097,0.00119,0.00131,0.00174,0.00183,0.0,0.00021,0.00072,0.00086
1916933708404.16,076,Brazil,164440652423.12402,76774341430.71,164440652423.12402,76774341430.71,49061.871088083055,3794955.865599822,0.0,110477864.02524179,2018360173.2345793,1992992184.9019725,1715664569.829258,1627216973.3215904,2018360173.2345793,2283248354.011584,2772272621.7769194,2906974968.5698915,100.0,100.0,0.0,0.00576,0.0,290256169.1096113,1056608051.9476614,1279757995.248301,0.10529,0.10397,0.0895,0.08489,0.10529,0.11911,0.14462,0.15165,0.0,0.01514,0.05512,0.06676
2315000000.0,084,Belize,203612139.838,88866299.338,203612139.838,88866299.338,68.86871294964709,5282.215043550847,0.0,463714.4159599133,4347930.02998097,4346988.933626147,3681152.9310680963,3728475.039462441,4347930.02998097,4787709.501415928,5554653.75737278,6113738.175291935,100.0,100.0,0.0,0.02003,0.0,440720.5677897809,1873500.8263046835,2385263.135829494,0.18782,0.18777,0.15901,0.16106,0.18782,0.20681,0.23994,0.26409,0.0,0.01904,0.08093,0.10304
1615478421.45974,090,Solomon Islands,3013232715.444,501766316.447,3013232715.444,501766316.447,1369.4443450653157,105399.62295257064,0.0,0.0,57681001.5851822,54448523.99760681,49878780.192697585,47483042.56448703,57681001.5851822,62375328.79370422,83740844.48401418,89223027.68967752,100.0,100.0,0.0,0.0,0.0,7926804.796097413,33862064.2913166,41739985.12519049,3.57052,3.37043,3.08755,2.93926,3.57052,3.86111,5.18366,5.52301,0.0,0.49068,2.0961,2.58375
,092,British Virgin Islands,640844.3330000001,6565570.368,640844.3330000001,6565570.368,0.21696393368694739,16.573634128869895,0.0,0.0,5775.857375946098,5352.126063176334,5285.672880771174,5283.853427792632,5775.857375946098,6616.147962407518,8597.047950843278,9022.627812945171,100.0,100.0,,,0.0,1264.0218992311839,3311.375070072104,3738.7743851525393,,,,,,,,,,,,
13567164444.9707,096,Brunei Darussalam,9196055004.601002,4031088425.573,9196055004.601002,4031088425.573,2553.0120646623195,196180.7577291362,0.0,0.0,133011323.67718688,129808918.10847189,118929762.38745803,118862584.4075801,133011323.67718688,146905355.0019728,178592720.6508066,191534791.72909015,100.0,100.0,0.0,0.0,0.0,17096436.89350091,59662958.26334858,72672207.32151005,0.98039,0.95679,0.8766,0.8761,0.98039,1.0828,1.31636,1.41175,0.0,0.12601,0.43976,0.53565
66399602077.1693,100,Bulgaria,7741363191.287,3124050442.171,7741363191.287,3124050442.171,990.0867120430613,76053.43566135131,0.0,14021834.34913123,43715716.612702146,43573431.85839642,37877497.92171868,37387567.10736424,43715716.612702146,48818800.96604004,57416451.87782656,61412773.85771235,100.0,100.0,0.0,0.02112,0.0,5245369.107643619,19538953.956107877,24025206.750348113,0.06584,0.06562,0.05704,0.05631,0.06584,0.07352,0.08647,0.09249,0.0,0.0079,0.02943,0.03618
67144726167.9294,104,Myanmar,5111752700.513,2186416700.435,5111752700.513,2186416700.435,2318.605089541412,178293.80177780666,0.0,0.0,122618631.42899202,120967032.35863192,110185901.87886599,108174382.66771518,122618631.42899202,135730707.73049554,161744573.79929146,172386526.62250566,100.0,100.0,0.0,0.0,0.0,14763675.371863618,51558671.920425475,64212143.95479049,0.18262,0.18016,0.1641,0.16111,0.18262,0.20215,0.24089,0.25674,0.0,0.02199,0.07679,0.09563
2667182198.97925,108,Burundi,7476475.937000001,9960530.196,7476475.937000001,9960530.196,1.0125302349537941,77.51484835364562,0.0,0.0,24851.0109265522,22849.35411140784,20905.37825616548,20123.774995885007,24851.0109265522,27642.661782057767,35956.873749564904,37792.930956461285,100.0,100.0,0.0,0.0,0.0,4793.307670649927,15051.495493399423,17669.155960576278,0.00093,0.00086,0.00078,0.00075,0.00093,0.00104,0.00135,0.00142,0.0,0.00018,0.00056,0.00066
60031163987.191,112,Belarus,17692624424.11,9896537173.692001,17692624424.11,9896537173.692001,2533.039992602562,193204.84239466916,0.0,31899676.94423603,105858419.74631087,105317121.0754978,90396538.88408913,87891082.95743941,105858419.74631087,119233271.27147159,141827240.34333438,149896203.00631553,100.0,100.0,0.0,0.05314,0.0,13916150.195973784,51430701.45924525,62005120.04887612,0.17634,0.17544,0.15058,0.14641,0.17634,0.19862,0.23626,0.2497,0.0,0.02318,0.08567,0.10329
24571753581.7841,116,Cambodia,709482283.056,753218163.213,709482283.056,753218163.2129999,113.43831031128697,8714.352854711895,0.0,0.0,4287755.873061063,4136499.874416515,3791088.0359451226,3630282.3914496778,4287755.873061063,4755599.760239245,5998603.0058407895,6291429.378376039,100.0,100.0,0.0,0.0,0.0,619099.8858227301,2207514.969895667,2661146.986926361,0.01745,0.01683,0.01543,0.01477,0.01745,0.01935,0.02441,0.0256,0.0,0.00252,0.00898,0.01083
39973842058.565,120,Cameroon,2114687492.521,1193824659.979,2114687492.521,1193824659.979,317.82908073400125,24550.010287398185,0.0,1900513.347174467,14628304.958820457,13964363.530028902,12545047.3449673,12265006.994718097,14628304.958820457,15969407.801039768,19903391.86775727,21162396.71864259,100.0,100.0,0.0,0.00475,0.0,2005044.2710108664,7358344.522789968,8897389.723924492,0.03659,0.03493,0.03138,0.03068,0.03659,0.03995,0.04979,0.05294,0.0,0.00502,0.01841,0.02226
1725297938435.76,124,Canada,262660257073.734,201770951056.46002,262660257073.734,201770951056.46,32552.261860742787,2488930.9926199615,0.0,56710444.89254228,1324256113.176125,1285170865.4471595,1113137478.229054,1078649121.1791964,1324256113.176125,1467851879.875292,1795184678.3850346,1896657274.0522006,100.0,100.0,0.0,0.00329,0.0,182681014.42813253,682047200.1559806,818008152.8730042,0.07676,0.07449,0.06452,0.06252,0.07676,0.08508,0.10405,0.10993,0.0,0.01059,0.03953,0.04741
2205099509.15921,132,Cabo Verde,24341939.877,81174081.31400001,24341939.877,81174081.31400001,6.162331100079866,472.7475826810954,0.0,55617.378864208906,280537.5366081343,261231.6018061366,254114.71356645296,252054.9467199732,280537.5366081343,320511.8984122918,417734.182077241,438871.3017013617,100.0,100.0,0.0,0.00252,0.0,59280.29660615517,163619.46851078805,186816.35498138852,0.01272,0.01185,0.01152,0.01143,0.01272,0.01454,0.01894,0.0199,0.0,0.00269,0.00742,0.00847
5530178498.90783,136,Cayman Islands,2228243.523,12286226.872000001,2228243.523,12286226.872000001,0.41837475244653183,32.05044986991569,0.0,0.0,15446.522055113808,14292.171238203498,14140.403119748664,14145.229230731748,15446.522055113808,17749.057304881007,23081.687477300708,24220.6734959393,100.0,100.0,0.0,0.0,0.0,3456.886066677509,8941.284357552044,10075.444265207552,0.00028,0.00026,0.00026,0.00026,0.00028,0.00032,0.00042,0.00044,0.0,6e-05,0.00016,0.00018
2220979144.52008,140,Central African Republic,11757562.586,8480367.255,11757562.586,8480367.254999999,4.388350061712436,339.7334848820359,0.0,37431.677946563774,161825.99999539563,140533.73103192603,130239.08501634625,124773.4062987932,161825.99999539563,178232.34949681797,243665.07831784562,256400.83616327145,100.0,100.0,0.0,0.00169,0.0,37698.618464891944,113425.99330149937,131627.42986447824,0.00729,0.00633,0.00586,0.00562,0.00729,0.00802,0.01097,0.01154,0.0,0.0017,0.00511,0.00593
94493871351.4217,144,Sri Lanka,1140972257.66,2777380497.298,1140972257.66,2777380497.298,421.3442838667006,32570.760710997703,0.0,619533.3931282698,12449950.811588636,11049426.741307005,10060496.912194235,9618942.980223231,12449950.811588636,13648674.60359012,18146445.017696623,19050858.10987597,100.0,100.0,0.0,0.00066,0.0,2599247.8622831143,8085948.1055023875,9431915.129652739,0.01318,0.01169,0.01065,0.01018,0.01318,0.01444,0.0192,0.02016,0.0,0.00275,0.00856,0.00998
11239167890.2816,148,Chad,1692342499.6080005,676894105.549,1692342499.6080005,676894105.5490001,463.33290296498063,35732.6979756466,0.0,1574734.990230417,23355512.652979646,22337746.934115242,20138126.297240853,19346761.78897419,23355512.652979646,24317535.118135113,31069472.10814839,32619538.997005012,100.0,100.0,0.0,0.01401,0.0,1979788.184019871,10931345.810907535,13272777.208030824,0.2078,0.19875,0.17918,0.17214,0.2078,0.21636,0.27644,0.29023,0.0,0.01762,0.09726,0.11809
295402646018.151,152,Chile,19857535902.034,25048249196.282,19857535902.034,25048249196.282,9048.149571520264,700110.1610278725,0.0,9751975.438869474,318108271.89772743,300769180.0249384,258395766.3211738,250244990.20441446,318108271.89772743,354909269.66526,447261380.3107128,473560114.9473582,100.0,100.0,0.0,0.0033,0.0,54140089.64032161,188865613.98953903,223315124.74294373,0.10769,0.10182,0.08747,0.08471,0.10769,0.12014,0.15141,0.16031,0.0,0.01833,0.06393,0.0756
13894907485398.9,156,China,300220514102.472,645995900325.902,300220514102.472,645995900325.902,91107.24781598347,7039925.333135702,0.0,69641865.97617409,2932777289.571291,2758257144.1761384,2473447312.759,2373426075.633207,2932777289.571291,3273854748.6828127,4224591024.23206,4446258053.037317,100.0,100.0,0.0,0.0005,0.0,515597604.5066743,1751143711.4730601,2072831977.4041104,0.02111,0.01985,0.0178,0.01708,0.02111,0.02356,0.0304,0.032,0.0,0.00371,0.0126,0.01492
,162,Christmas Island,50939550.375,5310610.637,50939550.375,5310610.637,7.480655789444683,574.5353470880838,0.0,0.0,557129.4033575321,561651.3978698496,466516.59758575726,473578.1449385083,557129.4033575321,610813.5271861809,698129.0759253772,773764.6198364918,100.0,100.0,,,0.0,49162.12931633135,231612.47833961993,300186.4748979835,,,,,,,,,,,,
334198218100.716,170,Colombia,71313158752.498,25166736996.985,71313158752.498,25166736996.984997,15299.372125326205,1182181.2129554537,0.0,24627140.423690956,644067770.8011991,644545623.2355869,548582621.0857761,531477094.6406066,644067770.8011991,743617625.4784791,888759545.0618514,933928388.4506575,100.0,100.0,0.0,0.00737,0.0,99072002.24289227,340176923.9760753,402451293.8100509,0.19272,0.19286,0.16415,0.15903,0.19272,0.22251,0.26594,0.27945,0.0,0.02964,0.10179,0.12042
1188797449.96036,174,Comoros,3359970.486,5786139.786,3359970.4860000005,5786139.786,0.5462205725882604,41.97339338897603,0.0,0.0,22111.120665713886,20745.412737688177,19186.66657433329,17909.511561431515,22111.120665713886,23889.468119093617,32519.66802629895,34182.32035367074,100.0,100.0,0.0,0.0,0.0,3144.05538140544,13333.001451965662,16272.808792239222,0.00186,0.00175,0.00161,0.00151,0.00186,0.00201,0.00274,0.00288,0.0,0.00026,0.00112,0.00137
47568210020.9338,180,"Congo, Dem. Rep. of the",746552217.525,949230739.238,746552217.525,949230739.238,164.19738336522963,12707.803622487723,0.0,282062.4578924454,8362249.152607452,8439614.684433075,7046353.667182537,6857279.226079919,8362249.152607452,9739691.142025422,11486068.617372096,12085054.696856052,100.0,100.0,0.0,0.00059,0.0,1300076.4575923476,4439714.950189559,5227775.470776132,0.01758,0.01774,0.01481,0.01442,0.01758,0.02048,0.02415,0.02541,0.0,0.00273,0.00933,0.01099
62420164964.6987,188,Costa Rica,3507607699.7790003,5628906558.391,3507607699.7790003,5628906558.391001,1565.321325661335,120807.7340163592,0.0,9961982.933634931,45976001.095594466,41989708.44329029,40460863.871348664,37816615.00256119,45976001.095594466,50298208.52228841,72274304.37675025,75720046.1518882,100.0,100.0,0.0,0.01596,0.0,8308500.078998119,31813440.50540158,37903431.14932702,0.07366,0.06727,0.06482,0.06058,0.07366,0.08058,0.11579,0.12131,0.0,0.01331,0.05097,0.06072
61330483609.8835,191,Croatia,4386124463.659,2553914312.195,4386124463.659,2553914312.1949997,494.01850531218656,37693.09099933636,0.0,8271442.949549232,25869572.534625307,25182662.651556965,23188354.854290973,22533648.6857369,25869572.534625307,28243828.260869373,33022785.492609333,34636013.26889265,100.0,100.0,0.0,0.01349,0.0,3061165.6093124077,9834430.63831836,12102364.583155755,0.04218,0.04106,0.03781,0.03674,0.04218,0.04605,0.05384,0.05647,0.0,0.00499,0.01604,0.01973
100050000000.0,192,Cuba,750347025.8540001,441872272.511,750347025.8540001,441872272.511,408.96609274016635,31615.60847411029,0.0,1473414.652537569,18301713.98933494,18197895.394604754,15560934.088371722,15351992.631386945,18301713.98933494,20692733.973340996,25006963.11841974,26840463.098582894,100.0,100.0,0.0,0.00147,0.0,2494838.578736242,9446029.030048018,11488470.467195949,0.01829,0.01819,0.01555,0.01534,0.01829,0.02068,0.02499,0.02683,0.0,0.00249,0.00944,0.01148
25597301190.678,196,Cyprus,2430521111.018,1150647343.507,2430521111.018,1150647343.507,303.43628125529074,23358.979814781724,0.0,827240.8006364562,10279185.166037796,9833538.781628335,9053857.222761802,8828644.55201538,10279185.166037796,11044272.938921079,13798155.849973647,14584664.751999728,100.0,100.0,0.0,0.00323,0.0,1210734.1572927441,4744298.627211845,5756020.199984349,0.04016,0.03842,0.03537,0.03449,0.04016,0.04315,0.0539,0.05698,0.0,0.00473,0.01853,0.02249
249000540729.179,203,Czechia,17362345677.375,45358068125.946,17362345677.375,45358068125.946,1716.1627180193984,130615.66357136834,0.0,27038773.855490558,56999075.883279614,53715399.93376809,50101072.66691024,48745249.86731346,56999075.883279614,62900677.13073944,79502860.03834143,83525961.03634107,100.0,100.0,0.0,0.01086,0.0,9185277.19697135,29401787.371431194,34780711.16902761,0.02289,0.02157,0.02012,0.01958,0.02289,0.02526,0.03193,0.03354,0.0,0.00369,0.01181,0.01397
14262408079.7005,204,Benin,166910778.743,84327083.75700001,166910778.743,84327083.75700003,14.654568101476514,1128.4392663103606,0.0,1857.9638532280487,445294.2702412404,440386.86280797306,381105.70914868894,375005.5699815279,445294.2702412404,500425.5980809376,603698.1020603237,639762.7248327114,100.0,100.0,0.0,1e-05,0.0,60038.73527296452,222592.39291163476,264757.15485118347,0.00312,0.00309,0.00267,0.00263,0.00312,0.00351,0.00423,0.00449,0.0,0.00042,0.00156,0.00186
