gdp_2018_wb,dest_iso_code,dest_country,vol_kg,val_usd,vol_kg_recon,val_usd_recon,ene_tj_recon,co2_t_recon,ets_23_usd_recon,ets_30_usd_recon,bau_usd_23_recon,bau_usd_30_recon,bau_usd_40_recon,bau_usd_50_recon,s24_usd_23_recon,s24_usd_30_recon,s24_usd_40_recon,s24_usd_50_recon,pct_vol_recon,pct_val_recon,ets_23_pct_gdp,ets_30_pct_gdp,s24_usd_23_recon_del,s24_usd_30_recon_del,s24_usd_40_recon_del,s24_usd_50_recon_del,bau_23_pct_gdp,bau_30_pct_gdp,bau_40_pct_gdp,bau_50_pct_gdp,s24_23_pct_gdp,s24_30_pct_gdp,s24_40_pct_gdp,s24_50_pct_gdp,s24_del_23_pct_gdp,s24_del_30_pct_gdp,s24_del_40_pct_gdp,s24_del_50_pct_gdp
1563887900.0,626,Timor-Leste,246750405.48,55534566.30600001,246750405.48,55534566.30600001,52.00811896248789,3976.2783411298237,0.0,0.0,3752293.594240789,3731696.5642199004,3400219.656443267,3305424.3519866155,3752293.594240789,4203791.778381061,4819819.2527933465,5023630.670795493,100.0,100.0,0.0,0.0,0.0,472095.2141611604,1419599.5963500794,1718206.3188088774,0.23993,0.23862,0.21742,0.21136,0.23993,0.2688,0.30819,0.32123,0.0,0.03019,0.09077,0.10987
183334953818.681,634,Qatar,2873759002.399,1556030878.738,2873759002.399,1556030878.738,384.4263349471293,29651.012226200546,0.0,72380.30349235317,18860203.582159307,18289408.70758721,16421782.972189717,15916501.189507145,18860203.582159307,20592340.71030638,25288244.567497484,26720299.290967647,100.0,100.0,0.0,4e-05,0.0,2302932.0027191713,8866461.595307767,10803798.101460502,0.01029,0.00998,0.00896,0.00868,0.01029,0.01123,0.01379,0.01457,0.0,0.00126,0.00484,0.00589
243316050520.725,642,Romania,24057611984.776,16454594964.326,24057611984.776,16454594964.326,3471.0895090268305,266230.12819409464,0.0,52537269.800546795,125633203.92097954,122352172.88097422,108453120.06365725,105953154.96586485,125633203.92097954,139285981.7896096,166342337.21839687,176403128.32038617,100.0,100.0,0.0,0.02159,0.0,16933808.908635393,57889217.15473962,70449973.35452132,0.05163,0.05029,0.04457,0.04355,0.05163,0.05724,0.06836,0.0725,0.0,0.00696,0.02379,0.02895
1657328764645.93,643,Russian Federation,45676374376.839,81045820905.74901,45676374376.839005,81045820905.74901,8388.53820680923,639146.516334267,0.0,113256949.40655138,287632779.4298367,272908528.73687375,250303063.37839803,243545212.42194638,287632779.4298367,318021550.5343591,403664435.1567362,426008064.7557617,100.0,100.0,0.0,0.00683,0.0,45113021.79748535,153361371.77833816,182462852.3338153,0.01736,0.01647,0.0151,0.0147,0.01736,0.01919,0.02436,0.0257,0.0,0.00272,0.00925,0.01101
9636510839.30707,646,Rwanda,832493116.341,600422073.3330001,832493116.341,600422073.3330001,194.5237986947269,15013.30897546222,0.0,229719.56875521236,8195175.460555814,8058207.920905815,7013933.492967872,6847608.156537386,8195175.460555814,8962215.64776719,10962265.882892579,11618760.358609265,100.0,100.0,0.0,0.00238,0.0,904007.7268613745,3948332.389924707,4771152.202071879,0.08504,0.08362,0.07278,0.07106,0.08504,0.093,0.11376,0.12057,0.0,0.00938,0.04097,0.04951
1076922222.22222,659,Saint Kitts and Nevis,42956323.552,136998504.292,42956323.552,136998504.292,11.29725939350129,871.4766472205869,0.0,40.57684922098145,456386.6098961234,422601.1619036577,417156.24516443367,416607.68779227324,456386.6098961234,522183.2563849651,678902.4610202168,712477.909663858,100.0,100.0,0.0,0.0,0.0,99582.09448130737,261746.21585578314,295870.22187158477,0.04238,0.03924,0.03874,0.03869,0.04238,0.04849,0.06304,0.06616,0.0,0.00925,0.02431,0.02747
2057074074.07407,662,Saint Lucia,193612625.176,364234420.353,193612625.176,364234420.353,70.16909039171831,5357.506417086635,0.0,0.0,3447200.140441649,3203236.945193381,3120408.262525636,3103782.752377689,3447200.140441649,3886384.029332493,5039145.6309307255,5300160.559767045,100.0,100.0,0.0,0.0,0.0,683147.0841391119,1918737.3684050897,2196377.807389356,0.16758,0.15572,0.15169,0.15088,0.16758,0.18893,0.24497,0.25766,0.0,0.03321,0.09328,0.10677
884328180.526933,670,Saint Vincent and the Grenadines,89050402.484,66242947.516,89050402.484,66242947.516,5.80746177645321,442.48011699552933,0.0,0.0,174117.44624411908,166467.9134191752,159324.72088064044,155798.71294656312,174117.44624411908,190111.10696982834,240540.49855899593,255521.30139347096,100.0,100.0,0.0,0.0,0.0,23643.193550653144,81215.77767835549,99722.58844690784,0.01969,0.01882,0.01802,0.01762,0.01969,0.0215,0.0272,0.02889,0.0,0.00267,0.00918,0.01128
846583785179.856,682,Saudi Arabia,26727522499.779,29778958527.697,26727522499.779,29778958527.697,7093.640189234728,548479.1673462511,0.0,15591989.075555589,270973692.2558183,264912844.3845295,232297994.83326077,222662884.32116508,270973692.2558183,299353771.4719876,367534558.4177687,384175269.8358395,100.0,100.0,0.0,0.00184,0.0,34440927.087458104,135236563.58450794,161512385.51467443,0.03201,0.03129,0.02744,0.0263,0.03201,0.03536,0.04341,0.04538,0.0,0.00407,0.01597,0.01908
23116701539.5646,686,Senegal,5198906332.547,2680135426.0,5198906332.547,2680135426.0,1547.7411496680552,119394.83349971131,0.0,6788399.065443813,67562063.848192,66603101.90022138,57694442.55264921,56819041.72172987,67562063.848192,74322000.30838491,89737484.95584987,95940254.41454819,100.0,100.0,0.0,0.02937,0.0,7718898.408163533,32043042.403200664,39121212.69281832,0.29227,0.28812,0.24958,0.24579,0.29227,0.32151,0.38819,0.41503,0.0,0.03339,0.13861,0.16923
50640662859.4987,688,Serbia,2725848143.588,2966689384.564,2725848143.588,2966689384.564,343.24543922159046,26232.370170321512,0.0,5870976.1705128765,16448870.39419596,15847976.396776594,14704112.473372072,14237705.751350956,16448870.39419596,17890415.117280427,21482003.239288453,22483281.478936587,100.0,100.0,0.0,0.01159,0.0,2042438.7205038331,6777890.765916381,8245575.7275856305,0.03248,0.03129,0.02904,0.02812,0.03248,0.03533,0.04242,0.0444,0.0,0.00403,0.01338,0.01628
1587813245.28225,690,Seychelles,279042483.483,252132959.656,279042483.483,252132959.656,47.334679305207075,3655.9086082835724,0.0,0.0,1920674.3168927853,1810495.8745668046,1652294.055245333,1583896.9198012052,1920674.3168927853,2046769.8767874674,2721611.5832319017,2891491.3648639964,100.0,100.0,0.0,0.0,0.0,236274.00222066278,1069317.5279865689,1307594.4450627912,0.12096,0.11402,0.10406,0.09975,0.12096,0.1289,0.17141,0.18211,0.0,0.01488,0.06735,0.08235
4085114542.06831,694,Sierra Leone,95123631.005,41017873.981,95123631.005,41017873.981,19.59701718894603,1514.4294132619511,0.0,63173.17075609223,899588.9145903811,893281.4782390166,762421.772836764,751686.2444271005,899588.9145903811,1009513.8907355649,1219799.3229214407,1313556.26674403,100.0,100.0,0.0,0.00155,0.0,116232.41249654826,457377.5500846767,561870.0223169294,0.02202,0.02187,0.01866,0.0184,0.02202,0.02471,0.02986,0.03215,0.0,0.00285,0.0112,0.01375
376869585632.115,702,Singapore,212419039401.825,109452695043.60701,212419039401.825,109452695043.607,50266.952645280486,3879577.966808518,0.0,103116844.86274333,2276314767.564625,2217756382.6112523,1961978349.333695,1907926572.9505513,2276314767.564625,2472908895.638854,3040334480.1770167,3218116261.9398847,100.0,100.0,0.0,0.02736,0.0,255152513.02760172,1078356130.8433218,1310189688.9893334,0.60401,0.58847,0.5206,0.50626,0.60401,0.65617,0.80673,0.85391,0.0,0.0677,0.28614,0.34765
106137924015.591,703,Slovakia,8656653164.104,16051206825.347,8656653164.104,16051206825.347,1373.7835624009956,104472.09723834135,0.0,22393678.41224459,43085545.90174618,41076312.16219845,38365588.87547305,37432666.455650695,43085545.90174618,47171845.50984967,58844361.1019413,61833667.7524658,100.0,100.0,0.0,0.0211,0.0,6095533.347651221,20478772.22646825,24401001.296815105,0.04059,0.0387,0.03615,0.03527,0.04059,0.04444,0.05544,0.05826,0.0,0.00574,0.01929,0.02299
310106472642.968,704,Viet Nam,53283201260.859,68917112957.211,53283201260.859,68917112957.211,14024.44032286975,1082158.0419924145,0.0,3479412.0045376867,683986774.8364091,678882500.9229409,587837967.5797974,565275578.0271457,683986774.8364091,767546828.4830799,921939538.0680728,972192805.3722973,100.0,100.0,0.0,0.00112,0.0,88664327.56013906,334101570.4882754,406917227.34515154,0.22057,0.21892,0.18956,0.18228,0.22057,0.24751,0.2973,0.3135,0.0,0.02859,0.10774,0.13122
54177882425.8421,705,Slovenia,6497537553.076,6162295313.075,6497537553.076,6162295313.075,1068.7877198168865,82491.70754497591,0.0,13932912.302505333,44837159.63724282,43910143.12223399,39988019.541225195,38678098.12412094,44837159.63724282,48725808.35066318,60428462.17815327,63203031.4295712,100.0,100.0,0.0,0.02572,0.0,4815665.228429191,20440442.636928074,24524933.305450253,0.08276,0.08105,0.07381,0.07139,0.08276,0.08994,0.11154,0.11666,0.0,0.00889,0.03773,0.04527
34156069918.0609,716,Zimbabwe,1650497065.8209999,1803396066.549,1650497065.8209999,1803396066.549,376.936213403178,29131.219796443864,0.0,924701.607375858,18679455.56104667,18539544.651769593,16876013.17617324,16603724.00951957,18679455.56104667,20832256.02892292,25543376.563448407,26831840.493626174,100.0,100.0,0.0,0.00271,0.0,2292711.377153326,8667363.387275167,10228116.484106604,0.05469,0.05428,0.04941,0.04861,0.05469,0.06099,0.07478,0.07856,0.0,0.00671,0.02538,0.02995
1421702715218.01,724,Spain,174208952759.751,118660488469.038,174208952759.751,118660488469.038,44768.028491012774,3449051.9426368894,0.0,491995870.9928985,2138098278.636499,2078999504.2935383,1847433347.856095,1802720346.3902435,2138098278.636499,2322024487.1335645,2837113603.5365214,3008365481.4258785,100.0,100.0,0.0,0.03461,0.0,243024982.84002614,989680255.6804264,1205645135.035635,0.15039,0.14623,0.12995,0.1268,0.15039,0.16333,0.19956,0.2116,0.0,0.01709,0.06961,0.0848
32333780383.2924,729,Sudan,8409881188.649001,3703573492.549,8409881188.649,3703573492.549,1113.176806480284,86094.65636847305,0.0,4713223.549456403,51416873.821010605,51386717.63568241,43485897.86331811,42266666.20088091,51416873.821010605,56784738.48832418,66984859.17632222,71024312.59856392,100.0,100.0,0.0,0.01458,0.0,5398020.852641769,23498961.313004114,28757646.397683017,0.15902,0.15893,0.13449,0.13072,0.15902,0.17562,0.20717,0.21966,0.0,0.01669,0.07268,0.08894
3996198760.32389,740,Suriname,1286309023.7969997,240889795.675,1286309023.7969997,240889795.675,168.09140015018124,12820.039033328532,0.0,326.1653574135638,7035711.766859055,6742125.096748592,6284383.822564027,6032560.650023486,7035711.766859055,7653225.965792649,9732312.649086352,10291027.720781703,100.0,100.0,0.0,1e-05,0.0,911100.8690440571,3447928.826522325,4258467.070758216,0.17606,0.16871,0.15726,0.15096,0.17606,0.19151,0.24354,0.25752,0.0,0.0228,0.08628,0.10656
4666598023.91856,748,Eswatini,600492776.553,477676363.60499996,600492776.553,477676363.605,53.2380303707255,4102.5323245768195,0.0,19159.24575314853,1823851.456094076,1761523.5315351672,1549670.261234487,1497930.3339030943,1823851.456094076,2029300.6318436926,2537010.9945584172,2673941.1634363085,100.0,100.0,0.0,0.00041,0.0,267777.1003085254,987340.7333239303,1176010.8295332142,0.03908,0.03775,0.03321,0.0321,0.03908,0.04349,0.05437,0.0573,0.0,0.00574,0.02116,0.0252
555455371487.089,752,Sweden,26424745785.426,17532774894.653,26424745785.426,17532774894.653,4868.547306977189,369446.88598424935,0.0,62395845.27123479,215320402.39184904,204745642.98514745,188096021.75814325,180359683.80614632,215320402.39184904,224357957.51386622,285059933.8464205,299366229.6366733,100.0,100.0,0.0,0.01123,0.0,19612314.52871877,96963912.08827728,119006545.83052695,0.03876,0.03686,0.03386,0.03247,0.03876,0.04039,0.05132,0.0539,0.0,0.00353,0.01746,0.02143
725562534363.895,756,"Switzerland, Liechtenstein",12627447542.739,54320216640.444,12627447542.739,54320216640.444,1291.1786506109313,98749.3992297433,0.0,19388282.15212355,46804521.41032134,44068167.37487494,41543909.89377736,40420754.91429761,46804521.41032134,51502823.76083386,65712796.45830713,68975132.80296202,100.0,100.0,0.0,0.00267,0.0,7434656.385958917,24168886.56452977,28554377.88866441,0.00645,0.00607,0.00573,0.00557,0.00645,0.0071,0.00906,0.00951,0.0,0.00102,0.00333,0.00394
7765000282.29397,762,Tajikistan,767193520.581,528605306.216,767193520.581,528605306.216,192.90188028175677,14763.396495211919,0.0,688157.8216534412,7342851.612069788,7021134.763561773,6450299.711703457,6255839.965037519,7342851.612069788,8090424.473909245,9962790.884859052,10493439.670475246,100.0,100.0,0.0,0.00886,0.0,1069289.7103474718,3512491.1731555946,4237599.705437727,0.09456,0.09042,0.08307,0.08056,0.09456,0.10419,0.1283,0.13514,0.0,0.01377,0.04523,0.05457
506754212432.991,764,Thailand,147026392921.625,115195721574.797,147026392921.625,115195721574.797,43224.76615686398,3337966.789404766,0.0,15513015.107487828,2242685355.0710373,2224202223.7059965,1936816882.5014794,1907417698.6665876,2242685355.0710373,2531564783.3243923,3032784785.880095,3225877088.819901,100.0,100.0,0.0,0.00306,0.0,307362559.6183958,1095967903.3786156,1318459390.1533134,0.44256,0.43891,0.3822,0.3764,0.44256,0.49956,0.59847,0.63658,0.0,0.06065,0.21627,0.26018
7029217931.75029,768,Togo,989637620.594,327796128.02900004,989637620.594,327796128.02900004,384.800724439021,29747.29487235931,0.0,811327.3914434881,17509589.503132783,16818145.67653943,15015095.915836196,14539642.4442549,17509589.503132783,18802101.643002547,23782513.489269294,25085870.521836545,100.0,100.0,0.0,0.01154,0.0,1983955.9664631188,8767417.573433097,10546228.077581646,0.2491,0.23926,0.21361,0.20685,0.2491,0.26748,0.33834,0.35688,0.0,0.02822,0.12473,0.15003
24322359037.409,780,Trinidad and Tobago,3522071376.8389997,3185113752.577,3522071376.8389997,3185113752.577,641.1561773866126,49403.51207943952,0.0,1000653.6999588127,24850357.439912286,23861977.71738997,21674000.828988858,20981557.149634447,24850357.439912286,27273323.184862886,34818034.678874694,36771047.83584528,100.0,100.0,0.0,0.00411,0.0,3411345.4674729146,13144033.849885836,15789490.68621083,0.10217,0.09811,0.08911,0.08626,0.10217,0.11213,0.14315,0.15118,0.0,0.01403,0.05404,0.06492
427049432157.931,784,United Arab Emirates,52780384404.403,51531199429.585,52780384404.403,51531199429.585,10876.366616171365,840835.942032085,0.0,12054117.834808866,463994803.2165236,442970685.8531721,394749728.8224772,382621504.791332,463994803.2165236,507735334.63761795,634678726.201317,667675727.0914929,100.0,100.0,0.0,0.00282,0.0,64764648.78444582,239928997.37883973,285054222.3001609,0.10865,0.10373,0.09244,0.0896,0.10865,0.11889,0.14862,0.15635,0.0,0.01517,0.05618,0.06675
42686509835.5287,788,Tunisia,8224824116.543,6112478544.443001,8224824116.543,6112478544.443001,1948.187978856352,149480.7565334859,0.0,9786125.929522986,82095253.51201741,80916773.1477021,71569848.4434171,70930896.83136949,82095253.51201741,91625024.25521332,109588885.07317813,116905017.8928061,100.0,100.0,0.0,0.02293,0.0,10708251.107511222,38019036.629761025,45974121.06143661,0.19232,0.18956,0.16766,0.16617,0.19232,0.21465,0.25673,0.27387,0.0,0.02509,0.08907,0.1077
778476714087.962,792,Türkiye,165350928573.486,107666376965.149,165350928573.486,107666376965.149,31672.21584961023,2441877.3366847676,0.0,112804612.14537874,1424684307.727869,1411410544.42933,1220095791.872764,1186804526.0348525,1424684307.727869,1606898071.5723138,1937553786.351492,2053624005.755004,100.0,100.0,0.0,0.01449,0.0,195487527.14298368,717457994.4787278,866819479.7201514,0.18301,0.1813,0.15673,0.15245,0.18301,0.20642,0.24889,0.2638,0.0,0.02511,0.09216,0.11135
32927025621.3848,800,Uganda,2006435698.961,1271094847.608,2006435698.961,1271094847.608,554.9295574718969,42920.82261694686,0.0,67630.96634855747,23514841.346890844,23043241.023529124,20892996.102500685,20452677.240288287,23514841.346890844,25583873.486236777,32083507.481948964,33787778.328522,100.0,100.0,0.0,0.00021,0.0,2540632.4627076536,11190511.37944828,13335101.08823371,0.07142,0.06998,0.06345,0.06212,0.07142,0.0777,0.09744,0.10261,0.0,0.00772,0.03399,0.0405
130891086689.522,804,Ukraine,17869401245.183002,9435230785.524,17869401245.183002,9435230785.524,1952.5699270155426,149302.26533203654,0.0,29887039.382464238,90151178.21191534,89066748.15877281,78424756.46172132,77640717.57725894,90151178.21191534,99029346.59716097,116707376.19701244,125679898.40555996,100.0,100.0,0.0,0.02283,0.0,9962598.438388154,38282619.73529112,48039180.82830101,0.06887,0.06805,0.05992,0.05932,0.06887,0.07566,0.08916,0.09602,0.0,0.00761,0.02925,0.0367
12683068033.1043,807,North Macedonia,2343236655.2739997,2046854521.217,2343236655.2739997,2046854521.217,283.4633869308672,21704.76479875627,0.0,4730688.912200205,13875687.170574188,13429970.64308229,12167658.377657443,11882986.751646973,13875687.170574188,15313019.190354913,18442469.013661895,19500405.536664084,100.0,100.0,0.0,0.0373,0.0,1883048.5472726226,6274810.636004452,7617418.78501711,0.1094,0.10589,0.09594,0.09369,0.1094,0.12074,0.14541,0.15375,0.0,0.01485,0.04947,0.06006
262588632526.73,818,Egypt,28428366631.336998,27410705540.323997,28428366631.336998,27410705540.323997,6991.442902430132,539283.8739280865,0.0,22422169.585408337,291287416.4454612,282670191.5992173,250507452.69583187,243517943.73565927,291287416.4454612,315801556.4117196,390100964.01744026,413439319.66861016,100.0,100.0,0.0,0.00854,0.0,33131364.812502325,139593511.3216084,169921375.93295088,0.11093,0.10765,0.0954,0.09274,0.11093,0.12026,0.14856,0.15745,0.0,0.01262,0.05316,0.06471
2878152147315.82,826,United Kingdom,160232215150.45,200401933028.992,160232215150.45,200401933028.992,33615.07307675568,2564533.7626706613,0.0,459140029.3608408,1409860389.3210354,1328471711.4938009,1222729618.2531488,1188546806.8661737,1409860389.3210354,1508358277.1814015,1897962800.019354,2003747224.1063938,100.0,100.0,0.0,0.01595,0.0,179886565.6876006,675233181.7662053,815200417.2402201,0.04898,0.04616,0.04248,0.0413,0.04898,0.05241,0.06594,0.06962,0.0,0.00625,0.02346,0.02832
57003686049.4102,834,"Tanzania, United Republic of",4026517845.472,2260717841.3320003,4026517845.472,2260717841.332,1224.99062181045,94753.69060415964,0.0,630456.3791337431,45165445.47324623,43465853.25145444,38676365.026405804,37396613.68459656,45165445.47324623,47692207.668367945,60532993.417397045,64090723.17257125,100.0,100.0,0.0,0.00111,0.0,4226354.416913502,21856628.39099124,26694109.48797469,0.07923,0.07625,0.06785,0.0656,0.07923,0.08367,0.10619,0.11243,0.0,0.00741,0.03834,0.04683
20533057312000.0,840,United States of America,595119326455.9769,1001782155246.212,595119326455.9769,1001782155246.212,174454.13630152546,13438873.971488344,0.0,292588539.911222,6452368030.457186,6150205926.1222,5450766785.159056,5264710478.666316,6452368030.457186,7040266223.603935,8904565379.150084,9376632822.810408,100.0,100.0,0.0,0.00142,0.0,890060297.4817352,3453798593.991028,4111922344.1440916,0.03142,0.02995,0.02655,0.02564,0.03142,0.03429,0.04337,0.04567,0.0,0.00433,0.01682,0.02003
15890066209.8959,854,Burkina Faso,1316349450.9120002,726102587.8889999,1316349450.9120002,726102587.8889999,358.05248202628707,27567.3419361734,0.0,1691208.1243637202,14688973.627476437,14416486.985132542,12744637.853343273,12518200.807140267,14688973.627476437,15993094.69873132,19568466.425418645,20795730.82107876,100.0,100.0,0.0,0.01064,0.0,1576607.7135987785,6823828.572075373,8277530.013938492,0.09244,0.09073,0.08021,0.07878,0.09244,0.10065,0.12315,0.13087,0.0,0.00992,0.04294,0.05209
65203071110.6037,858,Uruguay,3706235046.7400002,2037783202.1890001,3706235046.7400002,2037783202.1890001,1023.6344358352703,79098.83936187679,0.0,1942828.4871299518,54546760.15332012,54695371.720027074,46045662.23726411,45326005.04893684,54546760.15332012,60730716.45120346,71424532.43514778,76329639.96489058,100.0,100.0,0.0,0.00298,0.0,6035344.731176384,25378870.197883666,31003634.915953748,0.08366,0.08388,0.07062,0.06952,0.08366,0.09314,0.10954,0.11706,0.0,0.00926,0.03892,0.04755
52870108217.5626,860,Uzbekistan,2841876312.2730002,2551375708.445,2841876312.2730002,2551375708.445,757.3250295855066,58230.03541380294,0.0,2153188.163454834,27555609.601576768,26368401.29856754,24023331.302570798,23214161.649351187,27555609.601576768,30557706.52660419,37949377.020179264,39774183.21832506,100.0,100.0,0.0,0.00407,0.0,4189305.2280366495,13926045.717608467,16560021.568973877,0.05212,0.04987,0.04544,0.04391,0.05212,0.0578,0.07178,0.07523,0.0,0.00792,0.02634,0.03132
21606161066.2074,887,Yemen,2511466118.445,1019401253.805,2511466118.445,1019401253.805,1010.8573261669902,77121.52534203095,0.0,43697.47629547487,34330606.57586607,34036071.63268141,30317624.148740202,29927897.610223897,34330606.57586607,38674068.90235378,46034812.88880036,48847019.83137848,100.0,100.0,0.0,0.0002,0.0,4637997.269672371,15717188.740060158,18919122.221154585,0.15889,0.15753,0.14032,0.13852,0.15889,0.179,0.21306,0.22608,0.0,0.02147,0.07274,0.08756
26311506435.0598,894,Zambia,1590428066.654,1741297631.716,1590428066.654,1741297631.716,496.4937248354438,38054.78875286443,0.0,51875.86074536808,13366469.628813164,12645452.499443034,11461768.590443483,11091441.23951407,13366469.628813164,14596947.436539222,18510273.360811874,19519407.383001458,100.0,100.0,0.0,0.0002,0.0,1951494.9370961878,7048504.770368392,8427966.143487388,0.0508,0.04806,0.04356,0.04215,0.0508,0.05548,0.07035,0.07419,0.0,0.00742,0.02679,0.03203
